OrderID,CustomerID,ProductName,Category,Price,OrderDate,Quantity,City,PaymentMethod,OrderStatus
1499,41254,Product_444,Clothing,357.39,2023-05-25,3,San Jose,Debit Card,Pending
1500,53172,Product_174,Home,165.28,2023-01-23,2,San Diego,PayPal,Shipped
1501,63678,Product_407,Sports,136.36,2023-07-27,4,Phoenix,Gift Card,Shipped
1502,85004,Product_381,Books,111.67,2023-06-14,5,New York,Debit Card,Cancelled
1503,82624,Product_104,Sports,469.05,2023-09-16,5,Chicago,Credit Card,Delivered
1504,29638,Product_201,Electronics,371.65,2023-12-03,5,New York,Debit Card,Delivered
1505,52822,Product_277,Clothing,363.14,2023-06-08,2,San Diego,Gift Card,Delivered
1506,15398,Product_319,Beauty,160.36,2023-10-21,6,New York,Credit Card,Pending
1507,73563,Product_88,Books,170.69,2023-05-12,5,San Diego,PayPal,Cancelled
1508,45768,Product_146,Toys,9.25,2023-01-23,7,Dallas,Gift Card,Cancelled
1509,88920,Product_149,Clothing,332.94,2023-11-28,1,San Diego,Gift Card,Returned
1510,36776,Product_184,Home,168.98,2023-12-03,5,Dallas,Debit Card,Delivered
1511,32147,Product_409,Clothing,339.85,2023-04-16,7,Philadelphia,Gift Card,Shipped
1512,82176,Product_434,Sports,224.48,2023-10-06,9,New York,Gift Card,Delivered
1513,24343,Product_365,Clothing,339.0,2023-07-01,10,Phoenix,Credit Card,Delivered
1514,73566,Product_246,Toys,377.91,2023-06-12,10,Chicago,Credit Card,Pending
1515,22239,Product_5,Sports,334.17,2023-10-27,5,Houston,Credit Card,Shipped
1516,13563,Product_205,Beauty,102.87,2023-09-23,10,San Jose,Debit Card,Returned
1517,90518,Product_479,Toys,157.7,2023-01-09,2,Dallas,Debit Card,Returned
1518,95865,Product_102,Sports,199.92,2023-05-27,6,San Antonio,Credit Card,Shipped
1519,42790,Product_423,Electronics,133.41,2023-02-10,5,San Diego,Debit Card,Delivered
1520,96339,Product_116,Home,22.66,2023-07-27,5,Houston,PayPal,Returned
1521,75347,Product_48,Electronics,242.68,2023-11-01,1,San Antonio,Debit Card,Shipped
1522,96441,Product_108,Sports,204.31,2023-12-29,6,Houston,Debit Card,Pending
1523,29418,Product_289,Beauty,150.62,2023-04-12,2,Houston,PayPal,Delivered
1524,77960,Product_282,Toys,310.78,2023-06-18,7,Houston,PayPal,Returned
1525,12811,Product_295,Clothing,483.33,2023-02-12,1,San Diego,PayPal,Shipped
1526,81809,Product_52,Clothing,39.78,2023-10-12,1,Dallas,Debit Card,Shipped
1527,36789,Product_216,Beauty,352.85,2023-12-22,4,Chicago,PayPal,Shipped
1528,17223,Product_116,Sports,376.33,2023-05-15,8,San Jose,Debit Card,Pending
1529,53519,Product_95,Electronics,434.46,2023-11-01,6,Los Angeles,Credit Card,Shipped
1530,80534,Product_262,Home,366.12,2023-03-10,1,San Antonio,Credit Card,Cancelled
1531,97523,Product_459,Books,92.47,2023-04-24,4,San Jose,PayPal,Cancelled
1532,83212,Product_373,Home,273.58,2023-12-07,8,Phoenix,Debit Card,Returned
1533,74571,Product_323,Home,234.16,2023-10-05,2,Houston,Gift Card,Shipped
1534,30816,Product_286,Clothing,92.12,2023-05-19,10,Dallas,Debit Card,Cancelled
1535,99299,Product_145,Sports,314.63,2023-11-16,2,New York,Gift Card,Returned
1536,65453,Product_412,Beauty,417.82,2023-08-12,9,San Diego,Debit Card,Cancelled
1537,45936,Product_331,Sports,141.31,2023-03-17,2,Dallas,Credit Card,Shipped
1538,61358,Product_138,Clothing,447.69,2023-04-12,2,Philadelphia,PayPal,Returned
1539,65468,Product_27,Beauty,14.67,2023-02-09,1,Philadelphia,Gift Card,Shipped
1540,40102,Product_495,Home,137.21,2023-02-22,1,Los Angeles,PayPal,Returned
1541,31037,Product_405,Toys,496.11,2023-02-15,10,Phoenix,PayPal,Pending
1542,77141,Product_139,Beauty,232.16,2023-11-02,2,Dallas,Debit Card,Pending
1543,89468,Product_231,Clothing,134.09,2023-07-09,6,San Jose,Debit Card,Cancelled
1544,56678,Product_195,Home,449.73,2023-07-01,7,San Jose,Debit Card,Shipped
1545,39507,Product_324,Toys,225.1,2023-07-23,9,Los Angeles,Gift Card,Shipped
1546,47156,Product_320,Home,427.03,2023-05-10,10,Dallas,PayPal,Returned
1547,70330,Product_375,Clothing,475.97,2023-01-13,10,Los Angeles,Gift Card,Cancelled
1548,52524,Product_274,Sports,415.22,2023-12-20,1,San Antonio,PayPal,Returned
1549,84746,Product_234,Books,418.68,2023-11-13,1,San Antonio,Gift Card,Returned
1550,77007,Product_370,Electronics,321.55,2023-08-31,9,Los Angeles,Debit Card,Delivered
1551,17042,Product_36,Toys,219.71,2023-07-27,5,San Antonio,PayPal,Shipped
1552,54696,Product_154,Electronics,264.24,2023-04-26,2,Chicago,Debit Card,Cancelled
1553,92879,Product_283,Home,114.01,2023-03-29,4,Chicago,Debit Card,Cancelled
1554,13068,Product_422,Electronics,448.35,2023-06-09,6,Philadelphia,Debit Card,Delivered
1555,14965,Product_139,Clothing,374.48,2023-08-28,4,San Jose,PayPal,Returned
1556,67642,Product_157,Sports,125.01,2023-03-20,4,Philadelphia,Gift Card,Pending
1557,49858,Product_236,Sports,443.45,2023-06-29,10,Los Angeles,Debit Card,Cancelled
1558,16576,Product_273,Toys,268.62,2023-10-21,6,New York,PayPal,Returned
1559,75883,Product_291,Electronics,141.5,2023-09-04,9,Philadelphia,PayPal,Delivered
1560,71891,Product_472,Toys,97.98,2023-04-12,2,San Antonio,Debit Card,Cancelled
1561,28450,Product_357,Toys,353.96,2023-07-29,5,San Jose,Gift Card,Delivered
1562,14837,Product_486,Sports,96.77,2023-04-09,10,Dallas,Gift Card,Shipped
1563,72812,Product_285,Books,81.37,2023-12-15,4,Phoenix,PayPal,Shipped
1564,50779,Product_433,Sports,44.83,2023-08-03,10,Dallas,Debit Card,Pending
1565,76597,Product_186,Sports,491.32,2023-11-22,4,Philadelphia,Gift Card,Pending
1566,40361,Product_10,Clothing,124.97,2023-12-09,4,Phoenix,PayPal,Pending
1567,19142,Product_5,Electronics,318.66,2023-01-07,4,Philadelphia,Debit Card,Pending
1568,33948,Product_19,Toys,191.26,2023-07-29,7,Houston,Gift Card,Pending
1569,12041,Product_150,Beauty,234.52,2023-02-07,5,Dallas,Gift Card,Cancelled
1570,91935,Product_158,Toys,225.75,2023-06-17,4,San Antonio,Debit Card,Returned
1571,78054,Product_70,Beauty,112.13,2023-01-16,8,Los Angeles,Credit Card,Shipped
1572,32080,Product_484,Sports,406.1,2023-11-30,9,San Diego,PayPal,Delivered
1573,78738,Product_314,Clothing,282.65,2023-06-09,3,Phoenix,PayPal,Cancelled
1574,14714,Product_79,Electronics,52.54,2023-08-24,5,San Diego,PayPal,Cancelled
1575,82960,Product_379,Toys,272.63,2023-10-16,7,Chicago,PayPal,Shipped
1576,74029,Product_429,Beauty,42.4,2023-05-20,1,Houston,Debit Card,Returned
1577,46642,Product_319,Clothing,412.74,2023-12-03,6,Dallas,Gift Card,Returned
1578,97470,Product_400,Books,90.04,2023-08-24,10,San Jose,Gift Card,Returned
1579,89997,Product_477,Sports,488.08,2023-07-12,6,New York,Debit Card,Cancelled
1580,16052,Product_93,Clothing,287.29,2023-08-20,7,Chicago,Credit Card,Cancelled
1581,51656,Product_315,Books,260.02,2023-11-23,3,San Jose,Debit Card,Delivered
1582,23915,Product_209,Sports,312.44,2023-12-29,4,Chicago,PayPal,Shipped
1583,86348,Product_497,Electronics,322.37,2023-10-02,9,San Diego,PayPal,Cancelled
1584,43126,Product_181,Home,169.78,2023-05-31,6,Dallas,Credit Card,Shipped
1585,71637,Product_220,Electronics,126.46,2023-12-09,3,Chicago,PayPal,Cancelled
1586,89917,Product_88,Home,258.28,2023-11-06,8,Los Angeles,Credit Card,Pending
1587,76631,Product_434,Electronics,283.28,2023-12-05,10,San Jose,PayPal,Shipped
1588,61320,Product_446,Electronics,248.03,2023-01-23,5,Houston,Credit Card,Cancelled
1589,32129,Product_87,Books,494.16,2023-07-19,5,Houston,Debit Card,Delivered
1590,76527,Product_214,Toys,93.32,2023-02-21,7,Houston,Debit Card,Returned
1591,88928,Product_323,Home,136.95,2023-02-27,9,San Diego,PayPal,Shipped
1592,34087,Product_397,Toys,144.06,2023-03-08,1,San Antonio,PayPal,Pending
1593,72971,Product_96,Clothing,321.67,2023-01-24,1,Houston,PayPal,Cancelled
1594,38394,Product_23,Home,256.2,2023-04-05,4,Philadelphia,PayPal,Delivered
1595,96478,Product_142,Clothing,202.52,2023-04-30,3,San Jose,Gift Card,Delivered
1596,34895,Product_8,Toys,341.54,2023-09-17,9,Dallas,PayPal,Shipped
1597,44947,Product_48,Electronics,71.32,2023-08-08,5,New York,Credit Card,Delivered
1598,49671,Product_134,Books,170.67,2023-10-17,4,San Antonio,Debit Card,Returned
1599,75028,Product_83,Beauty,269.19,2023-01-18,7,Dallas,Gift Card,Shipped
1600,17990,Product_265,Clothing,430.44,2023-07-05,9,Philadelphia,Credit Card,Returned
1601,88059,Product_134,Clothing,476.16,2023-04-01,5,San Jose,Debit Card,Cancelled
1602,52808,Product_153,Beauty,271.59,2023-10-10,10,Houston,PayPal,Shipped
1603,37475,Product_164,Books,36.15,2023-10-13,3,Houston,Credit Card,Cancelled
1604,36666,Product_136,Beauty,335.05,2023-05-28,9,Philadelphia,Credit Card,Returned
1605,54336,Product_198,Toys,199.08,2023-11-17,8,Houston,PayPal,Delivered
1606,99493,Product_340,Toys,256.27,2023-09-30,7,Dallas,Credit Card,Cancelled
1607,58621,Product_473,Clothing,266.31,2023-11-17,4,New York,Credit Card,Shipped
1608,13276,Product_309,Toys,286.83,2023-07-17,9,Chicago,Credit Card,Shipped
1609,77982,Product_263,Home,470.5,2023-12-26,6,Phoenix,Credit Card,Returned
1610,42731,Product_47,Electronics,387.75,2023-03-25,3,Los Angeles,Credit Card,Cancelled
1611,55988,Product_314,Books,9.9,2023-12-20,7,San Jose,PayPal,Shipped
1612,25067,Product_360,Electronics,10.58,2023-11-08,8,San Antonio,PayPal,Pending
1613,74957,Product_303,Clothing,60.49,2023-06-05,7,Dallas,Credit Card,Returned
1614,61813,Product_430,Sports,467.31,2023-02-08,2,Dallas,PayPal,Cancelled
1615,12537,Product_109,Sports,370.74,2023-02-17,6,San Jose,Debit Card,Pending
1616,17976,Product_231,Books,113.49,2023-06-30,4,Chicago,Credit Card,Cancelled
1617,48991,Product_152,Home,486.01,2023-07-20,3,Chicago,Debit Card,Returned
1618,63780,Product_414,Sports,219.54,2023-08-08,3,San Diego,Gift Card,Cancelled
1619,12823,Product_373,Books,227.5,2023-01-11,8,San Antonio,Debit Card,Cancelled
1620,68634,Product_371,Clothing,52.24,2023-06-29,8,Los Angeles,Credit Card,Delivered
1621,76918,Product_220,Clothing,280.03,2023-11-08,6,Los Angeles,PayPal,Returned
1622,97821,Product_95,Clothing,395.95,2023-05-07,4,New York,Debit Card,Shipped
1623,16665,Product_125,Clothing,146.32,2023-03-02,4,Dallas,Debit Card,Shipped
1624,13523,Product_383,Electronics,288.12,2023-07-23,4,Houston,Gift Card,Delivered
1625,27620,Product_460,Electronics,161.11,2023-02-17,4,Los Angeles,Debit Card,Delivered
1626,75457,Product_410,Clothing,172.95,2023-04-12,1,Houston,Gift Card,Delivered
1627,98479,Product_123,Beauty,163.28,2023-10-08,2,Phoenix,PayPal,Returned
1628,11957,Product_120,Sports,253.36,2023-12-09,8,San Diego,Debit Card,Cancelled
1629,74210,Product_129,Electronics,265.18,2023-08-10,1,San Jose,Credit Card,Pending
1630,95795,Product_226,Toys,246.03,2023-09-19,9,Chicago,Gift Card,Returned
1631,63140,Product_185,Clothing,40.58,2023-07-04,3,New York,Credit Card,Cancelled
1632,13679,Product_364,Electronics,195.1,2023-12-16,3,San Diego,PayPal,Cancelled
1633,16045,Product_359,Toys,294.72,2023-05-01,5,San Diego,Debit Card,Pending
1634,38561,Product_272,Beauty,393.47,2023-02-21,3,Philadelphia,Gift Card,Shipped
1635,23033,Product_249,Toys,56.87,2023-06-30,5,Phoenix,PayPal,Delivered
1636,76811,Product_320,Toys,115.31,2023-03-20,10,San Antonio,Gift Card,Returned
1637,95544,Product_409,Clothing,73.25,2023-05-18,4,San Jose,Debit Card,Pending
1638,56365,Product_26,Toys,187.85,2023-03-23,9,Houston,Credit Card,Cancelled
1639,90635,Product_268,Sports,127.36,2023-01-27,3,San Diego,PayPal,Cancelled
1640,21465,Product_132,Home,214.53,2023-07-10,8,San Antonio,Gift Card,Pending
1641,47062,Product_151,Home,11.85,2023-06-13,7,Philadelphia,Credit Card,Returned
1642,63275,Product_122,Beauty,409.8,2023-02-24,7,Philadelphia,Debit Card,Pending
1643,32063,Product_440,Home,110.17,2023-11-19,10,Dallas,PayPal,Cancelled
1644,20133,Product_241,Electronics,95.29,2023-06-13,5,Phoenix,Debit Card,Shipped
1645,38576,Product_116,Books,102.86,2023-06-12,3,San Diego,Debit Card,Returned
1646,28090,Product_476,Home,400.34,2023-09-30,10,Houston,Gift Card,Delivered
1647,81211,Product_274,Sports,272.87,2023-07-06,4,Dallas,Credit Card,Pending
1648,45790,Product_490,Clothing,251.93,2023-01-07,4,Dallas,Gift Card,Returned
1649,99667,Product_108,Sports,342.77,2023-10-10,10,Philadelphia,Gift Card,Cancelled
1650,55922,Product_141,Toys,175.91,2023-08-17,10,Los Angeles,Debit Card,Pending
1651,26967,Product_316,Toys,364.17,2023-03-22,2,Chicago,Credit Card,Returned
1652,81512,Product_174,Beauty,172.1,2023-01-29,3,Dallas,Credit Card,Delivered
1653,34384,Product_100,Sports,40.33,2023-08-16,6,Houston,Credit Card,Shipped
1654,60684,Product_285,Clothing,91.15,2023-02-03,10,New York,PayPal,Cancelled
1655,95358,Product_257,Sports,22.23,2023-03-27,1,Phoenix,Gift Card,Cancelled
1656,48031,Product_177,Sports,334.28,2023-01-04,5,Dallas,Gift Card,Delivered
1657,34252,Product_10,Books,147.38,2023-11-28,10,San Antonio,Debit Card,Shipped
1658,70542,Product_324,Toys,266.85,2023-06-01,7,San Diego,PayPal,Delivered
1659,85270,Product_482,Beauty,217.1,2023-10-18,9,Chicago,Gift Card,Shipped
1660,39463,Product_2,Electronics,235.17,2023-02-04,4,New York,Credit Card,Returned
1661,33230,Product_15,Electronics,348.51,2023-08-24,1,San Antonio,Debit Card,Delivered
1662,45272,Product_468,Books,182.56,2023-08-20,6,Houston,Credit Card,Pending
1663,75291,Product_406,Books,109.54,2023-12-27,7,Los Angeles,Gift Card,Shipped
1664,85424,Product_343,Books,404.07,2023-10-07,4,Houston,PayPal,Delivered
1665,84606,Product_362,Sports,297.09,2023-06-22,3,San Jose,Gift Card,Returned
1666,58089,Product_49,Beauty,114.93,2023-08-07,3,Dallas,Debit Card,Delivered
1667,54302,Product_96,Clothing,383.93,2023-09-19,10,New York,Debit Card,Returned
1668,66810,Product_163,Beauty,81.45,2023-04-08,6,New York,Gift Card,Pending
1669,94478,Product_496,Home,399.34,2023-06-30,2,Phoenix,Debit Card,Cancelled
1670,41728,Product_28,Books,119.9,2023-01-20,9,San Antonio,Credit Card,Delivered
1671,26320,Product_300,Home,56.2,2023-01-12,8,San Antonio,PayPal,Delivered
1672,94732,Product_407,Beauty,252.52,2023-11-26,5,San Antonio,Debit Card,Returned
1673,78882,Product_185,Clothing,448.93,2023-11-16,10,San Jose,Gift Card,Returned
1674,65651,Product_419,Home,201.92,2023-06-10,10,Phoenix,Credit Card,Cancelled
1675,24951,Product_471,Sports,345.09,2023-11-10,4,San Jose,Credit Card,Cancelled
1676,77835,Product_368,Beauty,55.42,2023-06-28,2,Phoenix,Credit Card,Delivered
1677,30231,Product_152,Toys,185.52,2023-07-07,5,San Diego,Debit Card,Returned
1678,47493,Product_142,Home,397.38,2023-03-15,4,Chicago,Credit Card,Pending
1679,23168,Product_195,Sports,224.73,2023-10-16,7,San Antonio,Credit Card,Pending
1680,67224,Product_444,Home,47.69,2023-09-14,10,Philadelphia,Debit Card,Cancelled
1681,75005,Product_296,Home,203.74,2023-01-23,5,Dallas,Credit Card,Shipped
1682,25031,Product_448,Electronics,20.4,2023-11-09,5,San Diego,Credit Card,Delivered
1683,54423,Product_466,Clothing,398.34,2023-02-07,10,San Jose,Debit Card,Shipped
1684,94887,Product_240,Books,262.56,2023-10-31,4,Chicago,PayPal,Delivered
1685,26517,Product_252,Sports,390.13,2023-08-10,6,Dallas,Credit Card,Pending
1686,73429,Product_182,Beauty,423.87,2023-10-18,9,Los Angeles,Credit Card,Returned
1687,57842,Product_223,Home,56.33,2023-09-12,8,New York,Debit Card,Cancelled
1688,27248,Product_155,Sports,21.23,2023-10-17,7,New York,Credit Card,Delivered
1689,79994,Product_426,Clothing,23.81,2023-12-19,3,Phoenix,Credit Card,Delivered
1690,60254,Product_406,Toys,466.46,2023-11-12,10,San Diego,PayPal,Returned
1691,40342,Product_400,Clothing,109.24,2023-12-24,6,Houston,Gift Card,Pending
1692,98275,Product_207,Electronics,137.49,2023-05-08,9,San Antonio,PayPal,Pending
1693,96046,Product_479,Electronics,389.0,2023-04-01,10,Houston,Gift Card,Cancelled
1694,15618,Product_268,Beauty,215.6,2023-07-28,1,Houston,Gift Card,Delivered
1695,85977,Product_410,Home,352.22,2023-06-25,3,Houston,PayPal,Returned
1696,28861,Product_234,Toys,383.13,2023-12-18,6,Houston,Gift Card,Cancelled
1697,77337,Product_355,Beauty,320.48,2023-11-18,8,Philadelphia,Debit Card,Shipped
1698,13936,Product_1,Books,170.82,2023-08-26,3,San Diego,Debit Card,Delivered
1699,83068,Product_96,Sports,56.52,2023-11-04,1,Phoenix,Gift Card,Shipped
1700,31299,Product_285,Beauty,414.74,2023-02-18,9,Los Angeles,PayPal,Cancelled
1701,97354,Product_445,Home,214.39,2023-12-19,5,Houston,PayPal,Pending
1702,75952,Product_191,Toys,353.15,2023-07-30,3,Los Angeles,Debit Card,Cancelled
1703,83561,Product_450,Sports,449.75,2023-07-24,1,Philadelphia,Credit Card,Delivered
1704,17972,Product_309,Beauty,47.0,2023-09-25,8,Houston,Credit Card,Cancelled
1705,55905,Product_398,Clothing,309.31,2023-08-17,1,San Jose,Gift Card,Cancelled
1706,54501,Product_453,Electronics,274.54,2023-12-14,10,Dallas,Credit Card,Returned
1707,49825,Product_459,Clothing,42.7,2023-02-27,9,San Diego,Gift Card,Shipped
1708,43747,Product_313,Clothing,325.34,2023-08-04,2,San Diego,PayPal,Returned
1709,90188,Product_416,Sports,135.73,2023-07-17,5,San Diego,Credit Card,Cancelled
1710,59156,Product_452,Home,87.82,2023-07-16,8,Phoenix,PayPal,Delivered
1711,29137,Product_328,Clothing,18.93,2023-08-03,6,Houston,Debit Card,Pending
1712,26627,Product_443,Beauty,359.5,2023-09-25,6,New York,Credit Card,Returned
1713,18142,Product_98,Toys,327.74,2023-11-11,4,San Jose,PayPal,Pending
1714,81743,Product_11,Sports,236.24,2023-09-26,1,Philadelphia,PayPal,Returned
1715,45677,Product_314,Home,162.1,2023-08-10,5,Chicago,Debit Card,Delivered
1716,29073,Product_320,Electronics,162.89,2023-01-26,1,Phoenix,Gift Card,Pending
1717,92645,Product_125,Clothing,451.91,2023-01-11,5,New York,Debit Card,Shipped
1718,44506,Product_326,Toys,283.6,2023-12-24,2,Dallas,PayPal,Cancelled
1719,35592,Product_65,Beauty,325.57,2023-12-05,1,San Antonio,PayPal,Returned
1720,76056,Product_295,Clothing,210.73,2023-02-18,10,Chicago,PayPal,Cancelled
1721,44986,Product_224,Clothing,284.91,2023-10-26,9,Phoenix,Credit Card,Delivered
1722,24924,Product_494,Electronics,171.3,2023-10-22,1,San Antonio,Gift Card,Pending
1723,24166,Product_337,Clothing,19.17,2023-06-18,1,Houston,Gift Card,Delivered
1724,75002,Product_261,Home,345.84,2023-05-31,7,Phoenix,PayPal,Pending
1725,29334,Product_268,Home,87.25,2023-11-28,8,Dallas,PayPal,Delivered
1726,41529,Product_231,Electronics,295.91,2023-09-10,2,Houston,Credit Card,Pending
1727,80839,Product_313,Sports,118.63,2023-01-14,7,Philadelphia,Credit Card,Returned
1728,34688,Product_313,Sports,293.16,2023-12-04,7,San Antonio,PayPal,Shipped
1729,30035,Product_373,Sports,433.45,2023-04-14,9,Los Angeles,Credit Card,Shipped
1730,96519,Product_168,Toys,148.22,2023-09-25,10,Los Angeles,Gift Card,Pending
1731,14362,Product_58,Home,496.5,2023-06-11,8,Houston,Debit Card,Returned
1732,22527,Product_297,Sports,440.9,2023-10-28,7,New York,Gift Card,Delivered
1733,20715,Product_326,Toys,373.76,2023-04-09,6,San Jose,Credit Card,Cancelled
1734,27253,Product_39,Clothing,150.84,2023-05-01,5,New York,Credit Card,Cancelled
1735,24241,Product_232,Clothing,453.73,2023-09-08,10,New York,Debit Card,Cancelled
1736,95995,Product_340,Books,132.53,2023-10-11,4,Dallas,Debit Card,Cancelled
1737,16241,Product_66,Toys,75.85,2023-07-16,6,San Jose,Debit Card,Delivered
1738,97487,Product_8,Home,401.02,2023-01-13,6,Houston,Credit Card,Shipped
1739,45517,Product_454,Clothing,171.68,2023-02-13,8,Phoenix,PayPal,Cancelled
1740,46978,Product_121,Beauty,127.81,2023-02-20,4,Chicago,PayPal,Shipped
1741,65813,Product_214,Clothing,211.14,2023-10-15,7,Houston,PayPal,Returned
1742,78404,Product_255,Books,493.87,2023-05-23,8,San Antonio,PayPal,Cancelled
1743,11725,Product_336,Clothing,340.62,2023-06-24,10,San Jose,Debit Card,Shipped
1744,35108,Product_314,Beauty,237.36,2023-05-25,6,Houston,Gift Card,Pending
1745,34037,Product_33,Sports,294.11,2023-12-01,1,Dallas,Gift Card,Pending
1746,82801,Product_373,Sports,380.39,2023-03-28,1,New York,Debit Card,Delivered
1747,13328,Product_383,Home,331.77,2023-03-04,9,Phoenix,Gift Card,Cancelled
1748,14440,Product_432,Home,371.77,2023-06-27,3,Dallas,PayPal,Shipped
1749,27313,Product_71,Beauty,217.54,2023-07-31,10,New York,PayPal,Cancelled
1750,29297,Product_352,Toys,242.4,2023-05-31,5,New York,PayPal,Pending
1751,61574,Product_5,Electronics,424.94,2023-04-09,6,San Jose,PayPal,Delivered
1752,46875,Product_481,Electronics,360.03,2023-10-19,3,Phoenix,PayPal,Returned
1753,11477,Product_486,Clothing,125.11,2023-01-09,5,Phoenix,PayPal,Delivered
1754,25085,Product_253,Clothing,497.09,2023-01-29,2,Los Angeles,Credit Card,Cancelled
1755,23176,Product_473,Sports,154.17,2023-09-21,1,Houston,Gift Card,Pending
1756,81944,Product_241,Books,496.13,2023-06-03,6,Houston,Credit Card,Delivered
1757,50880,Product_142,Toys,232.05,2023-05-05,6,Philadelphia,Debit Card,Shipped
1758,68605,Product_444,Books,322.68,2023-07-14,5,San Jose,Debit Card,Shipped
1759,44431,Product_345,Home,60.44,2023-10-03,4,Dallas,Gift Card,Shipped
1760,88084,Product_216,Clothing,33.28,2023-11-10,6,Dallas,Credit Card,Cancelled
1761,95848,Product_55,Home,312.39,2023-11-20,3,San Jose,Debit Card,Pending
1762,24235,Product_241,Clothing,182.35,2023-10-13,10,Chicago,Gift Card,Shipped
1763,85972,Product_389,Clothing,82.87,2023-08-22,1,New York,PayPal,Cancelled
1764,41823,Product_59,Electronics,448.43,2023-05-28,8,Phoenix,Debit Card,Shipped
1765,66268,Product_173,Clothing,227.53,2023-06-08,10,San Jose,Credit Card,Pending
1766,43272,Product_440,Home,58.69,2023-06-02,10,Chicago,PayPal,Returned
1767,54518,Product_265,Sports,58.55,2023-03-26,2,Los Angeles,Gift Card,Pending
1768,22476,Product_495,Clothing,137.12,2023-03-04,1,Phoenix,Credit Card,Delivered
1769,86600,Product_494,Books,439.55,2023-10-04,8,Dallas,Debit Card,Pending
1770,32041,Product_293,Beauty,494.44,2023-08-12,5,Chicago,PayPal,Shipped
1771,90396,Product_410,Clothing,191.94,2023-05-06,2,Chicago,Credit Card,Delivered
1772,13150,Product_342,Toys,19.62,2023-09-02,4,San Diego,Gift Card,Shipped
1773,74312,Product_491,Books,250.85,2023-11-15,9,San Antonio,PayPal,Returned
1774,63074,Product_360,Toys,298.47,2023-02-02,7,Dallas,Credit Card,Delivered
1775,45530,Product_499,Books,198.72,2023-06-24,4,New York,PayPal,Cancelled
1776,24848,Product_154,Sports,189.57,2023-08-29,3,Los Angeles,PayPal,Shipped
1777,11165,Product_417,Clothing,19.3,2023-02-07,3,San Antonio,Credit Card,Cancelled
1778,85728,Product_177,Home,313.35,2023-08-16,3,Philadelphia,Gift Card,Pending
1779,25749,Product_254,Toys,179.22,2023-07-02,4,Dallas,Gift Card,Pending
1780,47734,Product_272,Clothing,27.66,2023-12-16,1,Philadelphia,Credit Card,Delivered
1781,74021,Product_280,Electronics,79.95,2023-01-27,7,Philadelphia,Credit Card,Pending
1782,85636,Product_350,Books,343.4,2023-12-16,10,San Diego,PayPal,Cancelled
1783,26137,Product_453,Home,374.04,2023-07-17,5,Los Angeles,PayPal,Pending
1784,57070,Product_92,Beauty,298.2,2023-05-14,7,Dallas,Gift Card,Returned
1785,40560,Product_297,Electronics,185.42,2023-04-19,1,Chicago,Gift Card,Cancelled
1786,38868,Product_204,Sports,317.67,2023-10-18,9,Phoenix,PayPal,Shipped
1787,69020,Product_355,Books,460.58,2023-07-11,4,San Antonio,Gift Card,Pending
1788,73867,Product_368,Books,273.8,2023-08-23,8,San Diego,PayPal,Pending
1789,55637,Product_102,Electronics,109.68,2023-05-04,8,Dallas,Debit Card,Returned
1790,80788,Product_384,Toys,331.59,2023-10-30,8,San Diego,Credit Card,Pending
1791,75292,Product_370,Sports,262.31,2023-11-01,8,San Jose,PayPal,Cancelled
1792,73377,Product_379,Home,345.51,2023-07-10,6,Dallas,PayPal,Delivered
1793,41894,Product_212,Electronics,328.54,2023-12-31,7,San Antonio,PayPal,Delivered
1794,79208,Product_200,Clothing,203.81,2023-07-27,8,Chicago,PayPal,Pending
1795,92067,Product_309,Clothing,140.81,2023-09-06,9,San Jose,Debit Card,Cancelled
1796,62456,Product_243,Home,94.08,2023-11-20,4,Philadelphia,Credit Card,Cancelled
1797,66430,Product_259,Sports,335.34,2023-08-04,1,Phoenix,Debit Card,Cancelled
1798,87552,Product_284,Beauty,164.18,2023-09-19,8,Dallas,Debit Card,Delivered
1799,71674,Product_72,Sports,17.73,2023-04-23,5,Dallas,PayPal,Delivered
1800,29935,Product_434,Electronics,399.22,2023-01-19,3,San Antonio,PayPal,Pending
1801,26747,Product_73,Books,95.8,2023-01-18,1,San Antonio,Credit Card,Cancelled
1802,48136,Product_185,Sports,46.2,2023-09-11,10,Philadelphia,Gift Card,Returned
1803,28759,Product_417,Clothing,110.14,2023-04-09,10,Chicago,Gift Card,Shipped
1804,43142,Product_336,Books,498.43,2023-05-28,7,San Antonio,Credit Card,Cancelled
1805,12233,Product_57,Electronics,260.44,2023-01-30,9,Dallas,Credit Card,Delivered
1806,58795,Product_286,Clothing,41.32,2023-01-23,1,Dallas,PayPal,Pending
1807,54880,Product_1,Toys,484.0,2023-11-19,6,Chicago,Credit Card,Returned
1808,82339,Product_447,Home,352.88,2023-03-02,7,San Diego,Credit Card,Returned
1809,23284,Product_267,Electronics,446.01,2023-07-08,1,Los Angeles,Debit Card,Returned
1810,46760,Product_233,Sports,232.64,2023-08-02,4,Chicago,Debit Card,Cancelled
1811,92102,Product_19,Home,106.93,2023-09-27,2,New York,Credit Card,Shipped
1812,22002,Product_209,Beauty,116.88,2023-02-01,4,Philadelphia,Debit Card,Returned
1813,13020,Product_30,Electronics,110.07,2023-07-10,4,Dallas,Debit Card,Returned
1814,72732,Product_146,Toys,262.68,2023-11-30,6,Houston,PayPal,Delivered
1815,29653,Product_364,Clothing,43.11,2023-05-04,8,San Antonio,Debit Card,Returned
